Wall time,Step,Value
1701716430.1010926,10000,13.525399208068848
1701716499.4296489,20000,6.945150852203369
1701716635.662968,30000,6.035890102386475
1701716757.5779085,40000,5.481529712677002
1701716820.5897837,50000,5.513671875
1701716883.860275,60000,5.4076924324035645
1701716946.8040843,70000,5.623841285705566
1701717010.5726244,80000,5.72880220413208
1701717073.9748392,90000,5.661344051361084
1701717149.0780907,100000,5.562417984008789
