Wall time,Step,Value
1701716430.1177018,10000,0.24359463155269623
1701716499.4306486,20000,0.23669350147247314
1701716635.666027,30000,0.2458648979663849
1701716757.5779085,40000,0.23788899183273315
1701716820.5897837,50000,0.24007771909236908
1701716883.8622837,60000,0.2416151762008667
1701716946.8050601,70000,0.23918959498405457
1701717010.5726244,80000,0.2407114952802658
1701717073.9748392,90000,0.24933065474033356
1701717149.0780907,100000,0.24185720086097717
