Wall time,Step,Value
1701486067.758169,10000,1.3858485221862793
1701486147.7358577,20000,1.3489673137664795
1701486173.9521039,30000,1.3423945903778076
1701486200.4488432,40000,1.3153586387634277
1701486227.3811245,50000,1.2896897792816162
1701486254.4976661,60000,1.2659378051757812
1701486281.6763709,70000,1.254836916923523
1701486308.7089255,80000,1.2467116117477417
1701486335.475448,90000,1.239488959312439
1701486363.8198023,100000,1.2355009317398071
