Wall time,Step,Value
1701486067.7610006,10000,0.5449640154838562
1701486147.7328231,20000,0.9612970948219299
1701486173.947583,30000,0.96875
1701486200.446812,40000,0.9680327773094177
1701486227.3771336,50000,0.9872340559959412
1701486254.4956295,60000,0.9827228784561157
1701486281.67279,70000,0.9684775471687317
1701486308.7058933,80000,0.9820193648338318
1701486335.4724503,90000,0.9850237965583801
1701486363.8166373,100000,0.9966487884521484
