Wall time,Step,Value
1701486067.759001,10000,16.96050262451172
1701486147.7358577,20000,9.470711708068848
1701486173.9521039,30000,7.918749809265137
1701486200.4488432,40000,7.195082187652588
1701486227.3811245,50000,6.092907905578613
1701486254.4976661,60000,5.909467697143555
1701486281.6763709,70000,5.706908226013184
1701486308.7089255,80000,5.920470237731934
1701486335.4759874,90000,5.804628849029541
1701486363.8198023,100000,5.701742649078369
