Wall time,Step,Value
1701486067.7754753,10000,0.0677831843495369
1701486147.7369013,20000,0.01923435553908348
1701486173.9495704,30000,0.015592677518725395
1701486200.4498427,40000,0.014203996397554874
1701486227.3791258,50000,0.007213085889816284
1701486254.4993098,60000,0.006856664549559355
1701486281.6748085,70000,0.014782624319195747
1701486308.7089255,80000,0.01083236001431942
1701486335.4759874,90000,0.006660108920186758
1701486363.8209054,100000,0.002284148707985878
